Algorithm,Data Size (MB),Timing (ms)
blake3,16,6.897926330566406
blake3,32,14.274358749389648
blake3,32,15.704154968261719
blake3,32,14.312744140625
blake3,32,14.702558517456055
blake3,32,15.231847763061523
blake3,64,30.965089797973633
blake3,64,29.868364334106445
blake3,64,32.84597396850586
blake3,64,32.23133087158203
blake3,64,28.942584991455078
blake3,128,60.865163803100586
blake3,128,59.03029441833496
blake3,128,63.6134147644043
blake3,128,60.43505668640137
blake3,128,58.141231536865234
blake3,200,92.44155883789062
blake3,200,93.39666366577148
blake3,200,91.98141098022461
blake3,200,94.22802925109863
blake3,200,94.88487243652344
blake3,512,241.75643920898438
blake3,512,242.70105361938477
blake3,512,241.52827262878418
blake3,512,246.73795700073242
blake3,512,248.0790615081787
